
    Level 0 start: 8388608 boxes, hw=1.50000, res=100, resume_from=0
      level 0 progress: 5025000/8388608 (59.90%) boxes, eliminated=830696, survivors_so_far=4194304, evals=39042712, elapsed=577.5s, eta=386.6s
      level 0 progress: 5050000/8388608 (60.20%) boxes, eliminated=855696, survivors_so_far=4194304, evals=40217712, elapsed=594.1s, eta=392.8s
      level 0 progress: 5075000/8388608 (60.50%) boxes, eliminated=880696, survivors_so_far=4194304, evals=41392712, elapsed=610.7s, eta=398.8s
      level 0 progress: 5100000/8388608 (60.80%) boxes, eliminated=905696, survivors_so_far=4194304, evals=42567712, elapsed=627.8s, eta=404.8s
      level 0 progress: 5125000/8388608 (61.09%) boxes, eliminated=930696, survivors_so_far=4194304, evals=43742712, elapsed=644.4s, eta=410.4s
      level 0 progress: 5150000/8388608 (61.39%) boxes, eliminated=955696, survivors_so_far=4194304, evals=44917712, elapsed=661.0s, eta=415.7s
      level 0 progress: 5175000/8388608 (61.69%) boxes, eliminated=980696, survivors_so_far=4194304, evals=46092712, elapsed=678.1s, eta=421.1s
      level 0 progress: 5200000/8388608 (61.99%) boxes, eliminated=1005696, survivors_so_far=4194304, evals=47267712, elapsed=696.6s, eta=427.2s
      level 0 progress: 5225000/8388608 (62.29%) boxes, eliminated=1030696, survivors_so_far=4194304, evals=48442712, elapsed=713.2s, eta=431.8s
      level 0 progress: 5250000/8388608 (62.58%) boxes, eliminated=1055696, survivors_so_far=4194304, evals=49617712, elapsed=729.8s, eta=436.3s
      level 0 progress: 5275000/8388608 (62.88%) boxes, eliminated=1080696, survivors_so_far=4194304, evals=50792712, elapsed=746.3s, eta=440.5s
      level 0 progress: 5300000/8388608 (63.18%) boxes, eliminated=1105696, survivors_so_far=4194304, evals=51967712, elapsed=763.0s, eta=444.6s
      level 0 progress: 5325000/8388608 (63.48%) boxes, eliminated=1130696, survivors_so_far=4194304, evals=53142712, elapsed=779.5s, eta=448.5s
      level 0 progress: 5350000/8388608 (63.78%) boxes, eliminated=1155696, survivors_so_far=4194304, evals=54317712, elapsed=796.1s, eta=452.1s
      level 0 progress: 5375000/8388608 (64.07%) boxes, eliminated=1180696, survivors_so_far=4194304, evals=55492712, elapsed=812.6s, eta=455.6s
      level 0 progress: 5400000/8388608 (64.37%) boxes, eliminated=1205696, survivors_so_far=4194304, evals=56667712, elapsed=829.2s, eta=458.9s
      level 0 progress: 5425000/8388608 (64.67%) boxes, eliminated=1230696, survivors_so_far=4194304, evals=57842712, elapsed=845.9s, eta=462.1s
      level 0 progress: 5450000/8388608 (64.97%) boxes, eliminated=1255696, survivors_so_far=4194304, evals=59017712, elapsed=862.5s, eta=465.1s
      level 0 progress: 5475000/8388608 (65.27%) boxes, eliminated=1280696, survivors_so_far=4194304, evals=60192712, elapsed=879.1s, eta=467.9s
      level 0 progress: 5500000/8388608 (65.57%) boxes, eliminated=1305696, survivors_so_far=4194304, evals=61367712, elapsed=895.8s, eta=470.5s
      level 0 progress: 5525000/8388608 (65.86%) boxes, eliminated=1330696, survivors_so_far=4194304, evals=62542712, elapsed=912.4s, eta=472.9s
      level 0 progress: 5550000/8388608 (66.16%) boxes, eliminated=1355696, survivors_so_far=4194304, evals=63717712, elapsed=929.0s, eta=475.2s
      level 0 progress: 5575000/8388608 (66.46%) boxes, eliminated=1380696, survivors_so_far=4194304, evals=64892712, elapsed=945.6s, eta=477.3s
      level 0 progress: 5600000/8388608 (66.76%) boxes, eliminated=1405696, survivors_so_far=4194304, evals=66067712, elapsed=962.2s, eta=479.1s
      level 0 progress: 5625000/8388608 (67.06%) boxes, eliminated=1430696, survivors_so_far=4194304, evals=67242712, elapsed=978.7s, eta=480.9s
      level 0 progress: 5650000/8388608 (67.35%) boxes, eliminated=1455696, survivors_so_far=4194304, evals=68417712, elapsed=995.3s, eta=482.4s
      level 0 progress: 5675000/8388608 (67.65%) boxes, eliminated=1480696, survivors_so_far=4194304, evals=69592712, elapsed=1011.9s, eta=483.9s
      level 0 progress: 5700000/8388608 (67.95%) boxes, eliminated=1505696, survivors_so_far=4194304, evals=70767712, elapsed=1028.5s, eta=485.1s
      level 0 progress: 5725000/8388608 (68.25%) boxes, eliminated=1530696, survivors_so_far=4194304, evals=71942712, elapsed=1045.1s, eta=486.2s
      level 0 progress: 5750000/8388608 (68.55%) boxes, eliminated=1555696, survivors_so_far=4194304, evals=73117712, elapsed=1061.5s, eta=487.1s
      level 0 progress: 5775000/8388608 (68.84%) boxes, eliminated=1580696, survivors_so_far=4194304, evals=74292712, elapsed=1078.0s, eta=487.9s
      level 0 progress: 5800000/8388608 (69.14%) boxes, eliminated=1605696, survivors_so_far=4194304, evals=75467712, elapsed=1094.6s, eta=488.5s
      level 0 progress: 5825000/8388608 (69.44%) boxes, eliminated=1630696, survivors_so_far=4194304, evals=76642712, elapsed=1111.3s, eta=489.1s
      level 0 progress: 5850000/8388608 (69.74%) boxes, eliminated=1655696, survivors_so_far=4194304, evals=77817712, elapsed=1127.9s, eta=489.5s
      level 0 progress: 5875000/8388608 (70.04%) boxes, eliminated=1680696, survivors_so_far=4194304, evals=78992712, elapsed=1144.5s, eta=489.7s
      level 0 progress: 5900000/8388608 (70.33%) boxes, eliminated=1705696, survivors_so_far=4194304, evals=80167712, elapsed=1161.2s, eta=489.8s
      level 0 progress: 5925000/8388608 (70.63%) boxes, eliminated=1730696, survivors_so_far=4194304, evals=81342712, elapsed=1177.7s, eta=489.7s
      level 0 progress: 5950000/8388608 (70.93%) boxes, eliminated=1755696, survivors_so_far=4194304, evals=82517712, elapsed=1194.3s, eta=489.5s
      level 0 progress: 5975000/8388608 (71.23%) boxes, eliminated=1780696, survivors_so_far=4194304, evals=83692712, elapsed=1210.9s, eta=489.1s
      level 0 progress: 6000000/8388608 (71.53%) boxes, eliminated=1805696, survivors_so_far=4194304, evals=84867712, elapsed=1227.5s, eta=488.7s
      level 0 progress: 6025000/8388608 (71.82%) boxes, eliminated=1830696, survivors_so_far=4194304, evals=86042712, elapsed=1244.1s, eta=488.1s
      level 0 progress: 6050000/8388608 (72.12%) boxes, eliminated=1855696, survivors_so_far=4194304, evals=87217712, elapsed=1261.2s, eta=487.5s
      level 0 progress: 6075000/8388608 (72.42%) boxes, eliminated=1880696, survivors_so_far=4194304, evals=88392712, elapsed=1277.8s, eta=486.7s
      level 0 progress: 6100000/8388608 (72.72%) boxes, eliminated=1905696, survivors_so_far=4194304, evals=89567712, elapsed=1294.4s, eta=485.6s
      level 0 progress: 6125000/8388608 (73.02%) boxes, eliminated=1930696, survivors_so_far=4194304, evals=90742712, elapsed=1311.0s, eta=484.5s
      level 0 progress: 6150000/8388608 (73.31%) boxes, eliminated=1955696, survivors_so_far=4194304, evals=91917712, elapsed=1327.5s, eta=483.2s
      level 0 progress: 6175000/8388608 (73.61%) boxes, eliminated=1980696, survivors_so_far=4194304, evals=93092712, elapsed=1344.0s, eta=481.8s
      level 0 progress: 6200000/8388608 (73.91%) boxes, eliminated=2005696, survivors_so_far=4194304, evals=94267712, elapsed=1360.4s, eta=480.2s
      level 0 progress: 6225000/8388608 (74.21%) boxes, eliminated=2030696, survivors_so_far=4194304, evals=95442712, elapsed=1376.9s, eta=478.6s
      level 0 progress: 6250000/8388608 (74.51%) boxes, eliminated=2055696, survivors_so_far=4194304, evals=96617712, elapsed=1393.4s, eta=476.8s
      level 0 progress: 6275000/8388608 (74.80%) boxes, eliminated=2080696, survivors_so_far=4194304, evals=97792712, elapsed=1409.9s, eta=474.9s
      level 0 progress: 6300000/8388608 (75.10%) boxes, eliminated=2105696, survivors_so_far=4194304, evals=98967712, elapsed=1428.3s, eta=473.5s
      level 0 progress: 6325000/8388608 (75.40%) boxes, eliminated=2130696, survivors_so_far=4194304, evals=100142712, elapsed=1444.8s, eta=471.4s
      level 0 progress: 6350000/8388608 (75.70%) boxes, eliminated=2155696, survivors_so_far=4194304, evals=101317712, elapsed=1461.4s, eta=469.2s
      level 0 progress: 6375000/8388608 (76.00%) boxes, eliminated=2180696, survivors_so_far=4194304, evals=102492712, elapsed=1478.0s, eta=466.8s
      level 0 progress: 6400000/8388608 (76.29%) boxes, eliminated=2205696, survivors_so_far=4194304, evals=103667712, elapsed=1494.6s, eta=464.4s
      level 0 progress: 6425000/8388608 (76.59%) boxes, eliminated=2230696, survivors_so_far=4194304, evals=104842712, elapsed=1511.1s, eta=461.8s
      level 0 progress: 6450000/8388608 (76.89%) boxes, eliminated=2255696, survivors_so_far=4194304, evals=106017712, elapsed=1527.6s, eta=459.1s
      level 0 progress: 6475000/8388608 (77.19%) boxes, eliminated=2280696, survivors_so_far=4194304, evals=107192712, elapsed=1544.2s, eta=456.4s
      level 0 progress: 6500000/8388608 (77.49%) boxes, eliminated=2305696, survivors_so_far=4194304, evals=108367712, elapsed=1560.7s, eta=453.5s
      level 0 progress: 6525000/8388608 (77.78%) boxes, eliminated=2330696, survivors_so_far=4194304, evals=109542712, elapsed=1577.2s, eta=450.5s
      level 0 progress: 6550000/8388608 (78.08%) boxes, eliminated=2355696, survivors_so_far=4194304, evals=110717712, elapsed=1593.7s, eta=447.4s
      level 0 progress: 6575000/8388608 (78.38%) boxes, eliminated=2380696, survivors_so_far=4194304, evals=111892712, elapsed=1610.2s, eta=444.1s
      level 0 progress: 6600000/8388608 (78.68%) boxes, eliminated=2405696, survivors_so_far=4194304, evals=113067712, elapsed=1626.6s, eta=440.8s
      level 0 progress: 6625000/8388608 (78.98%) boxes, eliminated=2430696, survivors_so_far=4194304, evals=114242712, elapsed=1643.0s, eta=437.4s
      level 0 progress: 6650000/8388608 (79.27%) boxes, eliminated=2455696, survivors_so_far=4194304, evals=115417712, elapsed=1659.6s, eta=433.9s
      level 0 progress: 6675000/8388608 (79.57%) boxes, eliminated=2480696, survivors_so_far=4194304, evals=116592712, elapsed=1676.1s, eta=430.3s
      level 0 progress: 6700000/8388608 (79.87%) boxes, eliminated=2505696, survivors_so_far=4194304, evals=117767712, elapsed=1692.6s, eta=426.6s
      level 0 progress: 6725000/8388608 (80.17%) boxes, eliminated=2530696, survivors_so_far=4194304, evals=118942712, elapsed=1709.0s, eta=422.8s
      level 0 progress: 6750000/8388608 (80.47%) boxes, eliminated=2555696, survivors_so_far=4194304, evals=120117712, elapsed=1725.9s, eta=419.0s
      level 0 progress: 6775000/8388608 (80.76%) boxes, eliminated=2580696, survivors_so_far=4194304, evals=121292712, elapsed=1742.4s, eta=415.0s
      level 0 progress: 6800000/8388608 (81.06%) boxes, eliminated=2605696, survivors_so_far=4194304, evals=122467712, elapsed=1758.9s, eta=410.9s
      level 0 progress: 6825000/8388608 (81.36%) boxes, eliminated=2630696, survivors_so_far=4194304, evals=123642712, elapsed=1775.5s, eta=406.8s
      level 0 progress: 6850000/8388608 (81.66%) boxes, eliminated=2655696, survivors_so_far=4194304, evals=124817712, elapsed=1792.0s, eta=402.5s
      level 0 progress: 6875000/8388608 (81.96%) boxes, eliminated=2680696, survivors_so_far=4194304, evals=125992712, elapsed=1808.5s, eta=398.2s
      level 0 progress: 6900000/8388608 (82.25%) boxes, eliminated=2705696, survivors_so_far=4194304, evals=127167712, elapsed=1825.1s, eta=393.7s
      level 0 progress: 6925000/8388608 (82.55%) boxes, eliminated=2730696, survivors_so_far=4194304, evals=128342712, elapsed=1841.9s, eta=389.3s
      level 0 progress: 6950000/8388608 (82.85%) boxes, eliminated=2755696, survivors_so_far=4194304, evals=129517712, elapsed=1858.5s, eta=384.7s
      level 0 progress: 6975000/8388608 (83.15%) boxes, eliminated=2780696, survivors_so_far=4194304, evals=130692712, elapsed=1875.0s, eta=380.0s
      level 0 progress: 7000000/8388608 (83.45%) boxes, eliminated=2805696, survivors_so_far=4194304, evals=131867712, elapsed=1891.6s, eta=375.2s
      level 0 progress: 7025000/8388608 (83.74%) boxes, eliminated=2830696, survivors_so_far=4194304, evals=133042712, elapsed=1908.1s, eta=370.4s
      level 0 progress: 7050000/8388608 (84.04%) boxes, eliminated=2855696, survivors_so_far=4194304, evals=134217712, elapsed=1924.6s, eta=365.4s
      level 0 progress: 7075000/8388608 (84.34%) boxes, eliminated=2880696, survivors_so_far=4194304, evals=135392712, elapsed=1941.2s, eta=360.4s
      level 0 progress: 7100000/8388608 (84.64%) boxes, eliminated=2905696, survivors_so_far=4194304, evals=136567712, elapsed=1957.7s, eta=355.3s
      level 0 progress: 7125000/8388608 (84.94%) boxes, eliminated=2930696, survivors_so_far=4194304, evals=137742712, elapsed=1974.1s, eta=350.1s
      level 0 progress: 7150000/8388608 (85.23%) boxes, eliminated=2955696, survivors_so_far=4194304, evals=138917712, elapsed=1990.5s, eta=344.8s
      level 0 progress: 7175000/8388608 (85.53%) boxes, eliminated=2980696, survivors_so_far=4194304, evals=140092712, elapsed=2007.0s, eta=339.5s
      level 0 progress: 7200000/8388608 (85.83%) boxes, eliminated=3005696, survivors_so_far=4194304, evals=141267712, elapsed=2023.4s, eta=334.0s
      level 0 progress: 7225000/8388608 (86.13%) boxes, eliminated=3030696, survivors_so_far=4194304, evals=142442712, elapsed=2042.0s, eta=328.9s
      level 0 progress: 7250000/8388608 (86.43%) boxes, eliminated=3055696, survivors_so_far=4194304, evals=143617712, elapsed=2059.0s, eta=323.4s
      level 0 progress: 7275000/8388608 (86.72%) boxes, eliminated=3080696, survivors_so_far=4194304, evals=144792712, elapsed=2075.5s, eta=317.7s
      level 0 progress: 7300000/8388608 (87.02%) boxes, eliminated=3105696, survivors_so_far=4194304, evals=145967712, elapsed=2092.1s, eta=312.0s
      level 0 progress: 7325000/8388608 (87.32%) boxes, eliminated=3130696, survivors_so_far=4194304, evals=147142712, elapsed=2108.6s, eta=306.2s
      level 0 progress: 7350000/8388608 (87.62%) boxes, eliminated=3155696, survivors_so_far=4194304, evals=148317712, elapsed=2125.2s, eta=300.3s
      level 0 progress: 7375000/8388608 (87.92%) boxes, eliminated=3180696, survivors_so_far=4194304, evals=149492712, elapsed=2141.7s, eta=294.4s
      level 0 progress: 7400000/8388608 (88.21%) boxes, eliminated=3205696, survivors_so_far=4194304, evals=150667712, elapsed=2158.3s, eta=288.3s
      level 0 progress: 7425000/8388608 (88.51%) boxes, eliminated=3230696, survivors_so_far=4194304, evals=151842712, elapsed=2174.8s, eta=282.2s
      level 0 progress: 7450000/8388608 (88.81%) boxes, eliminated=3255696, survivors_so_far=4194304, evals=153017712, elapsed=2191.2s, eta=276.1s
      level 0 progress: 7475000/8388608 (89.11%) boxes, eliminated=3280696, survivors_so_far=4194304, evals=154192712, elapsed=2207.7s, eta=269.8s
      level 0 progress: 7500000/8388608 (89.41%) boxes, eliminated=3305696, survivors_so_far=4194304, evals=155367712, elapsed=2224.2s, eta=263.5s
      level 0 progress: 7525000/8388608 (89.70%) boxes, eliminated=3330696, survivors_so_far=4194304, evals=156542712, elapsed=2240.8s, eta=257.2s
      level 0 progress: 7550000/8388608 (90.00%) boxes, eliminated=3355696, survivors_so_far=4194304, evals=157717712, elapsed=2257.3s, eta=250.7s
      level 0 progress: 7575000/8388608 (90.30%) boxes, eliminated=3380696, survivors_so_far=4194304, evals=158892712, elapsed=2273.7s, eta=244.2s
      level 0 progress: 7600000/8388608 (90.60%) boxes, eliminated=3405696, survivors_so_far=4194304, evals=160067712, elapsed=2290.2s, eta=237.6s
      level 0 progress: 7625000/8388608 (90.90%) boxes, eliminated=3430696, survivors_so_far=4194304, evals=161242712, elapsed=2306.7s, eta=231.0s
      level 0 progress: 7650000/8388608 (91.20%) boxes, eliminated=3455696, survivors_so_far=4194304, evals=162417712, elapsed=2323.3s, eta=224.3s
      level 0 progress: 7675000/8388608 (91.49%) boxes, eliminated=3480696, survivors_so_far=4194304, evals=163592712, elapsed=2339.8s, eta=217.6s
      level 0 progress: 7700000/8388608 (91.79%) boxes, eliminated=3505696, survivors_so_far=4194304, evals=164767712, elapsed=2356.4s, eta=210.7s
      level 0 progress: 7725000/8388608 (92.09%) boxes, eliminated=3530696, survivors_so_far=4194304, evals=165942712, elapsed=2373.0s, eta=203.8s
      level 0 progress: 7750000/8388608 (92.39%) boxes, eliminated=3555696, survivors_so_far=4194304, evals=167117712, elapsed=2389.6s, eta=196.9s
      level 0 progress: 7775000/8388608 (92.69%) boxes, eliminated=3580696, survivors_so_far=4194304, evals=168292712, elapsed=2406.1s, eta=189.9s
      level 0 progress: 7800000/8388608 (92.98%) boxes, eliminated=3605696, survivors_so_far=4194304, evals=169467712, elapsed=2422.7s, eta=182.8s
      level 0 progress: 7825000/8388608 (93.28%) boxes, eliminated=3630696, survivors_so_far=4194304, evals=170642712, elapsed=2439.2s, eta=175.7s
      level 0 progress: 7850000/8388608 (93.58%) boxes, eliminated=3655696, survivors_so_far=4194304, evals=171817712, elapsed=2455.7s, eta=168.5s
      level 0 progress: 7875000/8388608 (93.88%) boxes, eliminated=3680696, survivors_so_far=4194304, evals=172992712, elapsed=2472.2s, eta=161.2s
      level 0 progress: 7900000/8388608 (94.18%) boxes, eliminated=3705696, survivors_so_far=4194304, evals=174167712, elapsed=2488.6s, eta=153.9s
      level 0 progress: 7925000/8388608 (94.47%) boxes, eliminated=3730696, survivors_so_far=4194304, evals=175342712, elapsed=2505.1s, eta=146.5s
      level 0 progress: 7950000/8388608 (94.77%) boxes, eliminated=3755696, survivors_so_far=4194304, evals=176517712, elapsed=2521.6s, eta=139.1s
      level 0 progress: 7975000/8388608 (95.07%) boxes, eliminated=3780696, survivors_so_far=4194304, evals=177692712, elapsed=2538.1s, eta=131.6s
      level 0 progress: 8000000/8388608 (95.37%) boxes, eliminated=3805696, survivors_so_far=4194304, evals=178867712, elapsed=2554.6s, eta=124.1s
      level 0 progress: 8025000/8388608 (95.67%) boxes, eliminated=3830696, survivors_so_far=4194304, evals=180042712, elapsed=2571.2s, eta=116.5s
      level 0 progress: 8050000/8388608 (95.96%) boxes, eliminated=3855696, survivors_so_far=4194304, evals=181217712, elapsed=2589.7s, eta=108.9s
      level 0 progress: 8075000/8388608 (96.26%) boxes, eliminated=3880696, survivors_so_far=4194304, evals=182392712, elapsed=2606.3s, eta=101.2s
      level 0 progress: 8100000/8388608 (96.56%) boxes, eliminated=3905696, survivors_so_far=4194304, evals=183567712, elapsed=2622.8s, eta=93.5s
      level 0 progress: 8125000/8388608 (96.86%) boxes, eliminated=3930696, survivors_so_far=4194304, evals=184742712, elapsed=2639.3s, eta=85.6s
      level 0 progress: 8150000/8388608 (97.16%) boxes, eliminated=3955696, survivors_so_far=4194304, evals=185917712, elapsed=2655.9s, eta=77.8s
      level 0 progress: 8175000/8388608 (97.45%) boxes, eliminated=3980696, survivors_so_far=4194304, evals=187092712, elapsed=2672.4s, eta=69.8s
      level 0 progress: 8200000/8388608 (97.75%) boxes, eliminated=4005696, survivors_so_far=4194304, evals=188267712, elapsed=2689.4s, eta=61.9s
      level 0 progress: 8225000/8388608 (98.05%) boxes, eliminated=4030696, survivors_so_far=4194304, evals=189442712, elapsed=2705.9s, eta=53.8s
      level 0 progress: 8250000/8388608 (98.35%) boxes, eliminated=4055696, survivors_so_far=4194304, evals=190617712, elapsed=2722.5s, eta=45.7s
      level 0 progress: 8275000/8388608 (98.65%) boxes, eliminated=4080696, survivors_so_far=4194304, evals=191792712, elapsed=2739.0s, eta=37.6s
      level 0 progress: 8300000/8388608 (98.94%) boxes, eliminated=4105696, survivors_so_far=4194304, evals=192967712, elapsed=2755.5s, eta=29.4s
      level 0 progress: 8325000/8388608 (99.24%) boxes, eliminated=4130696, survivors_so_far=4194304, evals=194142712, elapsed=2772.2s, eta=21.2s
      level 0 progress: 8350000/8388608 (99.54%) boxes, eliminated=4155696, survivors_so_far=4194304, evals=195317712, elapsed=2788.8s, eta=12.9s
      level 0 progress: 8375000/8388608 (99.84%) boxes, eliminated=4180696, survivors_so_far=4194304, evals=196492712, elapsed=2805.3s, eta=4.6s
      level 0 progress: 8388608/8388608 (100.00%) boxes, eliminated=4194304, survivors_so_far=4194304, evals=197132288, elapsed=2814.4s, eta=0.0s
    Level 0 complete: boxes=8388608 eliminated=4194304 ext_survivors=4194304 nonext_survivors=0 max_ub_nonext=9.737860667844 evals=197132288 time_secs=2814.6
